"","region_name","location_name","site_name","reef_name","reef_type","trip_code","trip_year","set_code","maxn","common_name","genus","species","species_group","family","event_time_mil","event_time_mins","set_lat","set_long","visibility","depth","bait","current_flow_estimated","current_flow_instrumented","reef_id","set_id","master_set_id","animal_id","field_of_view","substrate_relief_sd","substrate_relief_mean","ascidians","bleached_corals","bryozoa","consolidated","crinoids","halimeda","hard_coral","hydrocoral","hydroids","invertebrate_complex","macroalgae","mangrove","seagrass","soft_coral","sponge","true_anemones","unconsolidated","zoanthids","team","set_date","wkt_coordinates","reef_habitat_name","drop_time","haul_time","equipment_frame_type","equipment_camera","equipment_stereo_camera","equipment_camera_height","equipment_arm_length","bait_preparation","bait_type","bait_oiled","video_file_name","video_source","video_path","comments","message_to_annotators","bruv_image_url","splendor_image_url","reviewed_assignments","total_assignments","master_record_state","site_type","mpa_name","mpa_area","mpa_year_founded","mpa_isolation","mpa_compliance","fishing_restrictions","shark_fishing_gear","region_id","location_id","site_id","location_code","coast_length","HDI_2015","voice_2016","gov_effect_2016","GDP_year","GDP_per_capita_USD","population_2016","tax_haven","shark_sanctuary","reef_catch","shark_catch","reefshark_catch","bechedemer","Grav_Total","protection_status","shark_protection_status","bait_family_specific","bait_family","Remote","temp_est","chloro_est","prec_est","daylight","month","hemisphere","season","coast_type"
"6614","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_047",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",1762501,"029:22:501",-7.037,52.724,10,9.5,"Mackerel","M",NA,443,7518,2310,257,"Open",0.5345,2.4286,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-26","0101000000E9263108AC5C4A40D9CEF753E3251CC0","slope","13:35:00","14:40:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_047.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_047/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8928450180094,"04","southern","shoulder","closed atoll"
"6615","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_047",1,"Lemon shark","Negaprion","acutidens","Shark","Carcharhinidae",2553891,"042:33:891",-7.037,52.724,10,9.5,"Mackerel","M",NA,443,7518,2310,170,"Open",0.5345,2.4286,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-26","0101000000E9263108AC5C4A40D9CEF753E3251CC0","slope","13:35:00","14:40:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_047.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_047/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8928450180094,"04","southern","shoulder","closed atoll"
"6616","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_010",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",3280797,"054:40:797",-7.042,52.73,10,23.5,"Mackerel","M",NA,443,7519,2285,257,"Open",0.4216,0.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","01010000003D0AD7A3705D4A405EBA490C022B1CC0","slope","13:13:00","14:26:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_010.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_010/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8711040564299,"04","southern","shoulder","closed atoll"
"6617","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_010",1,"Lemon shark","Negaprion","acutidens","Shark","Carcharhinidae",3282519,"054:42:519",-7.042,52.73,10,23.5,"Mackerel","M",NA,443,7519,2285,170,"Open",0.4216,0.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","01010000003D0AD7A3705D4A405EBA490C022B1CC0","slope","13:13:00","14:26:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_010.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_010/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8711040564299,"04","southern","shoulder","closed atoll"
"6618","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_012",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2520260,"042:00:260",-7.023,52.717,10,17.7,"Mackerel","M",NA,443,7520,2286,257,"Open",0.4216,2.2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000B29DEFA7C65B4A40643BDF4F8D171CC0","slope","13:37:00","14:49:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_012.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_012/bruv.png",NA,1,2,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.871765861264,"04","southern","shoulder","closed atoll"
"6619","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_012",2,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",1326144,"022:06:144",-7.023,52.717,10,17.7,"Mackerel","M",NA,443,7520,2286,144,"Open",0.4216,2.2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000B29DEFA7C65B4A40643BDF4F8D171CC0","slope","13:37:00","14:49:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_012.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_012/bruv.png",NA,1,2,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.871765861264,"04","southern","shoulder","closed atoll"
"6620","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_012",1,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",2707134,"045:07:134",-7.023,52.717,10,17.7,"Mackerel","M",NA,443,7520,2286,94,"Open",0.4216,2.2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000B29DEFA7C65B4A40643BDF4F8D171CC0","slope","13:37:00","14:49:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_012.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_012/bruv.png",NA,1,2,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.871765861264,"04","southern","shoulder","closed atoll"
"6621","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_013",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",225197,"003:45:197",-7.013,52.715,10,23.5,"Mackerel","M",NA,443,7521,2287,257,"Open",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000EC51B81E855B4A405A643BDF4F0D1CC0","slope","13:47:00","15:00:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_013.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_013/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8721141625917,"04","southern","shoulder","closed atoll"
"6622","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_035",1,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",3012185,"050:12:185",-7.038,52.724,10,17.7,"Mackerel","M",NA,443,7522,2303,94,"Open",0.6742,3.3636,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000E9263108AC5C4A40F4FDD478E9261CC0","slope","13:22:00","14:32:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_035.avi","","","10kg","","/prod/FP_2016_SC_01/ALPA_035/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8712433872875,"04","southern","shoulder","closed atoll"
"6623","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_074",1,"White-spotted guitarfish","Rhynchobatus","australiae","Ray","Rhinidae",1379354,"022:59:354",-7.113,52.727,10,28.9,"Mackerel","L",NA,509,7523,2319,322,"Open",0.5547,2.8462,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000931804560E5D4A40C1CAA145B6731CC0","slope","11:03:00","12:14:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_074.avi","","","10 kg low visibility bait bag gone","","/prod/FP_2016_SC_01/ALPSF_074/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.8686306191225,"04","southern","shoulder","closed atoll"
"6624","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_074",1,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",2135351,"035:35:351",-7.113,52.727,10,28.9,"Mackerel","L",NA,509,7523,2319,94,"Open",0.5547,2.8462,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000931804560E5D4A40C1CAA145B6731CC0","slope","11:03:00","12:14:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_074.avi","","","10 kg low visibility bait bag gone","","/prod/FP_2016_SC_01/ALPSF_074/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.8686306191225,"04","southern","shoulder","closed atoll"
"6625","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_109",NA,"","","","","",NA,"",-7.065,52.725,9,12,"Mackerel","L",NA,509,7524,2329,9999,"Open",0.5164,1.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","0101000000CDCCCCCCCC5C4A40C3F5285C8F421CC0","slope","08:50:00","10:03:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_109.avi","","","10kg","","/prod/FP_2016_SC_01/ALPSF_109/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8703028674245,"04","southern","shoulder","closed atoll"
"6626","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_116",NA,"","","","","",NA,"",-7.06,52.728,9,7,"Mackerel","M",NA,509,7525,2334,9999,"Open",0.483,2.3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"AIMS","2017-04-30","010100000077BE9F1A2F5D4A403D0AD7A3703D1CC0","slope","08:39:00","09:50:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_116.avi","","","10kg","","/prod/FP_2016_SC_01/ALPSF_116/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8704770442555,"04","southern","shoulder","closed atoll"
"6627","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_122",1,"Pink whipray","Pateobatis","fai","Ray","Dasyatidae",272681,"004:32:681",-7.117,52.725,10,25.6,"Mackerel","L",NA,509,7526,2612,214,"Open",0.6504,2.6154,0,0,0,57,0,0,21,0,0,0,0,0,0,0,0,0,21,0,"AIMS","2017-04-30","0101000000CDCCCCCCCC5C4A402B8716D9CE771CC0","slope","10:48:00","11:59:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_122.avi","","","10kg. low visibility. no bait left.","","",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.868491252729,"04","southern","shoulder","closed atoll"
"6628","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_122",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",1761997,"029:21:997",-7.117,52.725,10,25.6,"Mackerel","L",NA,509,7526,2612,257,"Open",0.6504,2.6154,0,0,0,57,0,0,21,0,0,0,0,0,0,0,0,0,21,0,"AIMS","2017-04-30","0101000000CDCCCCCCCC5C4A402B8716D9CE771CC0","slope","10:48:00","11:59:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_122.avi","","","10kg. low visibility. no bait left.","","",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.868491252729,"04","southern","shoulder","closed atoll"
"6629","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_122",1,"Unknown Ray","Unknown","sp.","Ray","Batoidea",510140,"008:30:140",-7.117,52.725,10,25.6,"Mackerel","L",NA,509,7526,2612,51,"Open",0.6504,2.6154,0,0,0,57,0,0,21,0,0,0,0,0,0,0,0,0,21,0,"AIMS","2017-04-30","0101000000CDCCCCCCCC5C4A402B8716D9CE771CC0","slope","10:48:00","11:59:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_122.avi","","","10kg. low visibility. no bait left.","","",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.868491252729,"04","southern","shoulder","closed atoll"
"6630","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_122",2,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",823722,"013:43:722",-7.117,52.725,10,25.6,"Mackerel","L",NA,509,7526,2612,94,"Open",0.6504,2.6154,0,0,0,57,0,0,21,0,0,0,0,0,0,0,0,0,21,0,"AIMS","2017-04-30","0101000000CDCCCCCCCC5C4A402B8716D9CE771CC0","slope","10:48:00","11:59:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_122.avi","","","10kg. low visibility. no bait left.","","",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.868491252729,"04","southern","shoulder","closed atoll"
"6631","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_124",NA,"","","","","",NA,"",-7.102,52.729,9,18.6,"Mackerel","L",NA,509,7527,2336,9999,"Open",0.4714,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-04-30","01010000005A643BDF4F5D4A409CC420B072681CC0","slope","11:16:00","12:35:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_124.avi","","","10 kg. low visibility","","/prod/FP_2016_SC_01/ALPSF_124/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.8690138668701,"04","southern","shoulder","closed atoll"
"6632","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_127",NA,"","","","","",NA,"",-7.107,52.728,9,11.3,"Mackerel","L",NA,509,7528,2338,9999,"Open",1.1507,2.3571,0,0,0,78,0,0,14,0,0,0,0,0,0,0,0,0,7,0,"AIMS","2017-04-30","010100000077BE9F1A2F5D4A4021B07268916D1CC0","slope","11:10:00","12:24:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_127.avi","","","10kg. low visibility. no bait left.","","/prod/FP_2016_SC_01/ALPSF_127/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.19,0.105,0.00411820365116,11.8688396651354,"04","southern","shoulder","closed atoll"
"6633","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_128",3,"Unknown eagle ray","Unknown","sp.","Ray","Myliobatidae",3289471,"054:49:471",-7.075,52.724,10,21,"Mackerel","L",NA,509,7529,2614,299,"Open",0.5164,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"AIMS","2017-04-30","0101000000E9263108AC5C4A40CDCCCCCCCC4C1CC0","slope","08:59:00","10:10:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_128.avi","","","10kg","","",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8699545048972,"04","southern","shoulder","closed atoll"
"6634","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_223",NA,"","","","","",NA,"",-7.092,52.733,10,24.1,"Mackerel","L",NA,509,7530,2617,9999,"Open",0.8987,1.8462,0,0,0,40,0,0,30,0,0,0,0,0,0,0,0,0,30,0,"AIMS","2017-04-30","0101000000E7FBA9F1D25D4A4091ED7C3F355E1CC0","slope","09:14:00","10:29:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_223.avi","","","10kg","","",NA,1,2,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",30.05,0.184,0.00503963138908148,11.8693622614165,"04","southern","shoulder","closed atoll"
"6635","Indian Ocean","Seychelles","Alphonse","St Francois","slope","FP_2016_SC_01",2016,"ALPSF_111",1,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",443019,"007:23:019",-7.16,52.724,10,26.9,"Mackerel","M",NA,509,7531,2330,94,"Open",0.527,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"AIMS","2017-05-01","0101000000E9263108AC5C4A40A4703D0AD7A31CC0","slope","08:55:00","10:07:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPSF_111.avi","","","10kg. Fell on left side at 5.30 min. No pole.","","/prod/FP_2016_SC_01/ALPSF_111/bruv.png",NA,1,1,"Completed","A","",NA,NA,"","","gear, area, entrants","seine; fish trap; hook and line; spear; longline",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",28.44,0.139,0.129039317369461,11.8616429624471,"05","southern","winter","closed atoll"
"6636","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_002",4,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",917776,"015:17:776",-7.024,52.77,9,15.2,"Mackerel","L",NA,443,7532,2589,94,"Open",0.7071,3,0,0,0,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-05-01","0101000000C3F5285C8F624A407F6ABC7493181CC0","slope","11:38:00","12:49:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_002.avi","","","10 kg. no bait","","",NA,1,2,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",28.44,0.1491,0.148689985275269,11.8664868423795,"05","southern","winter","closed atoll"
"6637","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_011",3,"Pink whipray","Pateobatis","fai","Ray","Dasyatidae",2819442,"046:59:442",-6.992,52.721,9,6.4,"Mackerel","L",NA,443,7534,2591,214,"Open",0.3162,2.1,0,0,0,8,0,0,75,0,0,0,0,0,0,0,0,0,16,0,"AIMS","2017-05-01","01010000003F355EBA495C4A402B8716D9CEF71BC0","slope","13:41:00","14:52:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_011.avi","","","10kg","","",NA,1,2,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",28.44,0.1296,0.145896732807159,11.8676262520464,"05","southern","winter","closed atoll"
"6638","Indian Ocean","Seychelles","Alphonse","A","slope","FP_2016_SC_01",2016,"ALPA_019",1,"Tawny nurse shark","Nebrius","ferrugineus","Shark","Ginglymostomatidae",1832408,"030:32:408",-7.006,52.751,10,6.8,"Mackerel","L",NA,443,7535,2592,94,"Open",0.7368,2.4,0,0,0,13,0,0,86,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2017-05-01","0101000000E3A59BC420604A40A01A2FDD24061CC0","slope","13:19:00","14:30:00","Aluminium (AIMS)","GoProHero4Silver","False",50,150,"CHP","Mackerel","False","FP_2016_SC_01_ALPA_019.avi","","","10kg","","",NA,1,1,"Completed","A","",NA,NA,"","","area, gear, entrants","fish trap; longline; hook and line; seine; spear",4,82,201,"SC",491,0.782,0.155122265,0.35808292,2016,15075.71944,94677,1,0,20707.37719,2817.972585,103.8290539,0,0,"restricted","Restricted","Scombridae","Scombridae","No",28.44,0.1491,0.148689985275269,11.8671277754848,"05","southern","winter","closed atoll"
